"activity_reference_key","activity_search_autocomplete","override_industry_guidance_label","activity_key","4 - WIDESPREAD","3 - SUBSTANTIAL","2 - MODERATE","1 - MINIMAL","RSHO","last_modified","primary_guidance","secondary_guidance","related_guidance","language_code","language"
"youthsports-guidance","الرياضات الشبابية","","youthsports-guidance","يمكن الافتتاح مع إجراء تعديلات","يمكن الافتتاح مع إجراء تعديلات","يمكن الافتتاح مع إجراء تعديلات","يمكن الافتتاح مع إجراء تعديلات","","2021-02-20T03:19:00.000Z","","","","ar","Arabic"
"youthsports-guidance","Deportes juveniles","","youthsports-guidance","Pueden abrir con modificaciones.","Pueden abrir con modificaciones.","Pueden abrir con modificaciones.","Pueden abrir con modificaciones.","","2021-02-20T03:19:00.000Z","","","","es","Spanish"
"youthsports-guidance","유소년 스포츠","","youthsports-guidance","변경 조치 이행 후 운영 개시 가능","변경 조치 이행 후 운영 개시 가능","변경 조치 이행 후 운영 개시 가능","변경 조치 이행 후 운영 개시 가능","","2021-02-20T03:19:00.000Z","","","","ko","Korean"
"youthsports-guidance","Propesyonal na sports","","youthsports-guidance","Puwedeng magbukas nang may mga modipikasyon<br>– Mga permanenteng venue na may mga live na audience outdoors lang<br>– Max na 25% kapasidad<br>– Mga rehiyonal na bisita lang (sa loob ng 120 milya)<br>– Kailangan ng mga reserbasyon<br>– Nakatakdang pag-upo lang<br>– Mga in-seat na concession lang (walang pagbebenta ng concourse)","Puwedeng magbukas nang may mga modipikasyon<br>– Walang live na audience","Puwedeng magbukas nang may mga modipikasyon<br>– Mga permanenteng venue na may mga live na audience outdoors lang<br>– Max na 20% kapasidad<br>– Mga rehiyonal na bisita lang (sa loob ng 120 milya)<br>– Kailangan ng mga reserbasyon<br>– Nakatakdang pag-upo lang<br>– Mga in-seat na concession lang (walang pagbebenta ng concourse)","Puwedeng magbukas nang may mga modipikasyon<br>– Walang live na audience","","2021-02-20T03:19:00.000Z","","","","tl","Tagalog"
"youthsports-guidance","Mga racetrack","","youthsports-guidance","Puwedeng magbukas nang may mga modipikasyon<br>– Mga permanenteng venue na may mga live na audience outdoors lang<br>– Max na 25% kapasidad<br>– Mga rehiyonal na bisita lang (sa loob ng 120 milya)<br>– Kailangan ng mga reserbasyon<br>– Nakatakdang pag-upo lang<br>– Mga in-seat na concession lang (walang pagbebenta ng concourse)","Puwedeng magbukas nang may mga modipikasyon<br>– Walang live na audience","Puwedeng magbukas nang may mga modipikasyon<br>– Mga permanenteng venue na may mga live na audience outdoors lang<br>– Max na 20% kapasidad<br>– Mga rehiyonal na bisita lang (sa loob ng 120 milya)<br>– Kailangan ng mga reserbasyon<br>– Nakatakdang pag-upo lang<br>– Mga in-seat na concession lang (walang pagbebenta ng concourse)","Puwedeng magbukas nang may mga modipikasyon<br>– Walang live na audience","","2021-02-20T03:19:00.000Z","","","","tl","Tagalog"
"youthsports-guidance","Sports para sa kabataan","","youthsports-guidance","Puwedeng magbukas nang may mga modipikasyon","Puwedeng magbukas nang may mga modipikasyon","Puwedeng magbukas nang may mga modipikasyon","Puwedeng magbukas nang may mga modipikasyon","","2021-02-20T03:19:00.000Z","","","","tl","Tagalog"
"youthsports-guidance","Thể thao dành cho thanh thiếu niên","","youthsports-guidance","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","Có thể mở cửa với điều chỉnh sửa đổi","","2021-02-20T03:19:00.000Z","","","","vi","Vietnamese"
"youthsports-guidance","青少年体育运动","","youthsports-guidance","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hans","Chinese Traditional"
"youthsports-guidance","青少年体育运动","","youthsports-guidance","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","在有调整方案的情况下可以开放","","2021-02-20T03:19:00.000Z","","","","zh-hant","Chinese Simplified"
"adult-recreational-sports","Adult recreational sports","","youth-sports","Outdoor, non-contact practice for all sports is permitted. The return-to-competition date will be reassessed by 12/18/2020 based on California disease transmission trends and is subject to change at any time given level of COVID-19 transmission in California.","Outdoor, non-contact practice for all sports is permitted. The return-to-competition date will be reassessed by 12/18/2020 based on California disease transmission trends and is subject to change at any time given level of COVID-19 transmission in California.","Outdoor, non-contact practice for all sports is permitted. The return-to-competition date will be reassessed by 12/18/2020 based on California disease transmission trends and is subject to change at any time given level of COVID-19 transmission in California.","Outdoor, non-contact practice for all sports is permitted. The return-to-competition date will be reassessed by 12/18/2020 based on California disease transmission trends and is subject to change at any time given level of COVID-19 transmission in California.","-","2021-02-20T02:54:00.000Z","youth-sports","","","en","English"
"agriculture","Agriculture and livestock","","agriculture","","","","","","2021-02-20T02:54:00.000Z","agriculture","","","en","English"
"amusement-parks","Amusement parks","","amusement-parks","Closed","Closed","Smaller parks open with modifications - 25% capacity or 500 people, whichever is fewer - Outdoor attractions only - In-county visitors only - Reservations or advanced tickets required","Larger parks open with modifications - 25% capacity - Reservations or advanced tickets required","Closed","2021-02-20T02:54:00.000Z","amusement-theme-parks","","","en","English"
"amusement-theme-parks","Amusement parks and theme parks","","amusement-theme-parks","","","","","","2021-02-20T02:54:00.000Z","amusement-theme-parks","","","en","English"
"appliance-repair-shops","Appliance repair shops","","appliance-repair-shops","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","limited-services","","","en","English"
"aquariums","Aquariums","","aquariums","Can open outdoors only with modifications","Can open indoors with modifications - Indoor activities max 25% capacity","Can open indoors with modifications - Indoor activities max 50% capacity","Can open indoors with modifications","Closed","2021-02-20T02:54:00.000Z","zoos-museums","","","en","English"
"auto-dealerships","Auto dealerships","","auto-dealerships","","","","","","2021-02-20T02:54:00.000Z","auto-dealerships","","","en","English"
"auto-repair-shops","Auto repair shops","","auto-repair-shops","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","limited-services","","","en","English"
"banks-credit-unions","Banks and credit unions","","banks-credit-unions","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","critical-infrastructure","","","en","English"
"bars","Bars, breweries, and distilleries","","bars","","","","","","2021-02-20T02:54:00.000Z","bars","","","en","English"
"bars-no-meals-provided","Bars (where no meals provided)","","bars-no-meals-provided","Closed","Closed","Can open outdoors only with modifications","Can open indoors with modifications  - Max 50% capacity","Closed for on-site consumption.","2021-02-20T02:54:00.000Z","bars","","","en","English"
"body-waxing-studios","Body waxing studios","","body-waxing-studios","Can open indoors with modifications","Can open indoors with modifications","Can open indoors with modifications","Can open indoors with modifications","Closed","2021-02-20T02:54:00.000Z","expanded-personal-care-services","","","en","English"
"bookstores","Bookstores","","bookstores","Can open with modifications  - Max 25% capacity","Can open with modifications  - Max 50% capacity","Can open with modifications","Can open with modifications","Can open with modifications  - Max 20% capacity - No food or beverages sold for onsite consumption","2021-02-20T02:54:00.000Z","retail","","","en","English"
"bowling-alleys","Bowling alleys","","bowling-alleys","Closed","Closed","Can open indoors for naturally distanced activities, with modifications - Max 25% capacity","Can open indoors for activities with increased risk of proximity and mixing, with modifications - Max 50% capacity","Closed","2021-02-20T02:54:00.000Z","family-entertainment","","","en","English"
"breweries-no-meals-provided","Breweries (where no meals provided)","","breweries-no-meals-provided","Closed","Closed","Can open outdoors only with modifications","Can open indoors with modifications  - Max 50% capacity","Closed for on-site consumption. May continue with production, manufacturing, distribution, and retail sale for off-site consumption.","2021-02-20T02:54:00.000Z","bars","","","en","English"
"brewpubs-no-meals-provided","Brewpubs (where no meals provided)","","brewpubs-no-meals-provided","Closed","Closed","Open outdoors only with modifications","Open indoors with modifications  - Max 50% capacity","","2021-02-20T02:54:00.000Z","bars","","","en","English"
"campgrounds","Campgrounds","","campgrounds","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Closed unless used for COVID-19 mitigation and containment measures, treatment measures, providing accommodation for essential workers or those displaced as a result of fire or other emergency, or providing housing solutions, including measures to protect homeless populations. ","2021-02-20T02:54:00.000Z","campgrounds-outdoor-recreation","","","en","English"
"campgrounds-outdoor-recreation","Outdoor recreation, including campgrounds,playgrounds, and ski resorts","","campgrounds-outdoor-recreation","","","","","","2021-02-20T02:54:00.000Z","campgrounds-outdoor-recreation","","","en","English"
"campgrounds-outdoor-recreation","Campgrounds and Outdoor Recreation","","campgrounds-outdoor-recreation","","","","","","2021-02-20T02:54:00.000Z","campgrounds-outdoor-recreation","","","en","English"
"cardrooms","Cardrooms","","cardrooms","Can open outdoors only with modifications","Can open outdoors only with modifications","Can open indoors with modifications - Max 25% capacity","Can open indoors with modifications - Max 50% capacity","Closed","2021-02-20T02:54:00.000Z","cardrooms-racetracks, outdoor-cardrooms","","","en","English"
"cardrooms-racetracks","Satellite wagering sites","","cardrooms-racetracks","Can open outdoors only with modifications","Can open outdoors only with modifications","Can open indoors with modifications - Max 25% capacity","Can open indoors with modifications - Max 50% capacity","Closed","2021-02-20T02:54:00.000Z","cardrooms-racetracks","","","en","English"
"cardrooms-racetracks","Cardrooms and racetracks","","cardrooms-racetracks","","","","","","2021-02-20T02:54:00.000Z","cardrooms-racetracks, outdoor-cardrooms","","","en","English"
"carwashes","Carwashes","","carwashes","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Closed","2021-02-20T02:54:00.000Z","limited-services","","","en","English"
"casinos","Casinos","","archived","","","","","","2021-02-20T02:54:00.000Z","archived","","","en","English"
"childcare","Childcare","","childcare","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","childcare, cohorts","","","en","English"
"churches","Churches","","churches","Can open indoors with modifications  - Max 25% capacity","Can open indoors with modifications  - Max 25% capacity","Can open indoors with modifications  - Max 50% capacity","Can open indoors with modifications  - Max 50% capacity","Can open outdoors only with modifications","2021-02-20T02:54:00.000Z","places-of-worship","","","en","English"
"clothing-shoe-stores","Clothing and shoe stores","","clothing-shoe-stores","Can open with modifications  - Max 25% capacity","Can open with modifications  - Max 50% capacity","Can open with modifications","Can open with modifications","Can open with modifications  - Max 20% capacity - No food or beverages sold for onsite consumption","2021-02-20T02:54:00.000Z","retail","","","en","English"
"cohorts","Cohorts for children and youth in supervised settings","","cohorts","","","","","","2021-02-20T02:54:00.000Z","cohorts","","","en","English"
"college-sports","College sports","","college-sports","","","","","","2021-02-20T02:54:00.000Z","","","","en","English"
"communications","Communications infrastructure","","communications","","","","","","2021-02-20T02:54:00.000Z","communications","","","en","English"
"concert-venues","Concert venues","","concert-venues","Closed","Closed","Closed","Closed","Closed","2021-02-20T02:54:00.000Z","live-performances","","","en","English"
"construction","Construction","","construction","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","construction","","","en","English"
"content-design-swimming-pools","Swimming pools","","swimming-pools","Can open outdoors with modifications. Drowning prevention classes, including swim lessons with certified instructors, are permitted indoors and outdoors.","Can open outdoors with modifications. Drowning prevention classes, including swim lessons with certified instructors, are permitted indoors and outdoors.","Can open outdoors with modifications. Drowning prevention classes, including swim lessons with certified instructors, are permitted indoors and outdoors.","Can open outdoors with modifications. Drowning prevention classes, including swim lessons with certified instructors, are permitted indoors and outdoors.","Can open outdoors with modifications. Drowning prevention classes, including swim lessons with certified instructors, are permitted indoors and outdoors.","2021-02-20T02:54:00.000Z","fitness, hotels-lodging-rentals, campgrounds-outdoor-recreation","","","en","English"
"convenience-stores","Convenience stores","","convenience-stores","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications  - Max 20% capacity - No food or beverages sold for onsite consumption","2021-02-20T02:54:00.000Z","retail","","","en","English"
"convention-centers","Convention centers","","convention-centers","Closed","Closed","Closed","Closed","Closed","2021-02-20T02:54:00.000Z","convention-centers","","","en","English"
"critical-infrastructure","Critical Infrastructure","","critical-infrastructure","","","","","","2021-02-20T02:54:00.000Z","critical-infrastructure","","","en","English"
"cultural-ceremonies","Cultural ceremonies","","cultural-ceremonies","Can open outdoors only with modifications","Can open indoors with modifications  - Max 25% capacity or 100 people, whichever is fewer","Can open indoors with modifications  - Max 50% capacity or 200 people, whichever is fewer ","Can open indoors with modifications  - Max 50% capacity","Can open outdoors only with modifications","2021-02-20T02:54:00.000Z","places-of-worship","","","en","English"
"dance-studios","Dance studios","","dance-studios","Can open outdoors only with modifications","Can open indoors with modifications - Max 10% capacity","Can open indoors with modifications - Max 25% capacity - +Indoor pools","Can open indoors with modifications  - +Saunas - +Spas - +Steam rooms - Max 50% capacity","Can open outdoors only with modifications","2021-02-20T02:54:00.000Z","fitness","","","en","English"
"day-camps","Day camps","","day-camps","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","day-camps, cohorts","","","en","English"
"delivery-services","Delivery services","","delivery-services","","","","","","2021-02-20T02:54:00.000Z","delivery-services","","","en","English"
"dine-in-restaurants","Dine-in restaurants","","dine-in-restaurants","","","","","","2021-02-20T02:54:00.000Z","restaurants-bars-wineries","","","en","English"
"distilleries-no-meals-provided","Distilleries (where no meals provided)","","distilleries-no-meals-provided","Closed","Closed","Can open outdoors only with modifications","Can open indoors with modifications  - Max 50% capacity","Closed for on-site consumption. May continue with production, manufacturing, distribution, and retail sale for off-site consumption.","2021-02-20T02:54:00.000Z","bars","","","en","English"
"doctors-dentists","Doctors and dentists","","doctors-dentists","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","critical-infrastructure","","","en","English"
"dog-walkers","Dog walkers","","dog-walkers","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Closed","2021-02-20T02:54:00.000Z","limited-services","","","en","English"
"door-to-door-sales","Door-to-door sales and services","","door-to-door-sales","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Closed","2021-02-20T02:54:00.000Z","limited-services","","","en","English"
"drive-in-theaters","Drive-in theaters","","drive-in-theaters","Can open outdoors only with modifications","Can open outdoors only with modifications","Can open outdoors only with modifications","Can open outdoors only with modifications","Can open outdoors only with modifications","2021-02-20T02:54:00.000Z","movie-theaters","","","en","English"
"dry-cleaners","Dry cleaners","","dry-cleaners","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","limited-services","","","en","English"
"electricians","Electricians","","electricians","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","limited-services","","","en","English"
"electrologists","Electrologists","","electrologists","Can open indoors with modifications","Can open indoors with modifications","Can open indoors with modifications","Can open indoors with modifications","Closed","2021-02-20T02:54:00.000Z","expanded-personal-care-services","","","en","English"
"energy","Energy and utilities","","energy","","","","","","2021-02-20T02:54:00.000Z","energy","","","en","English"
"estheticians","Estheticians","","estheticians","Can open indoors with modifications","Can open indoors with modifications","Can open indoors with modifications","Can open indoors with modifications","Closed except for physician-ordered electrology services","2021-02-20T02:54:00.000Z","expanded-personal-care-services","","","en","English"
"expanded-personal-care-services","Expanded Personal Care Services","","expanded-personal-care-services","","","","","","2021-02-20T02:54:00.000Z","expanded-personal-care-services","","","en","English"
"family-entertainment","Family entertainment centers","","family-entertainment","Can open outdoors only with modifications - Kart racing - Mini-golf - Batting cages","Can open outdoors only with modifications - Kart racing - Mini-golf - Batting cages","Can open indoors for naturally distanced activities, with modifications - Max 25% capacity - Bowling alleys - Escape rooms","Can open indoors for activities with increased risk of proximity and mixing, with modifications - Max 50% capacity - Arcade games - Ice and roller skating - Indoor playgrounds","Closed","2021-02-20T02:54:00.000Z","family-entertainment","","","en","English"
"farmers-markets","Farmers markets","","farmers-markets","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","retail","","","en","English"
"festivals","Festivals","","festivals","Closed","Closed","Closed","Closed","Closed","2021-02-20T02:54:00.000Z","festivals","","","en","English"
"film-tv","Film and TV production","","film-tv","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","music-tv-film","","","en","English"
"fire-stations","Fire stations","","fire-stations","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","critical-infrastructure","","","en","English"
"fitness","Fitness","","fitness","","","","","","2021-02-20T02:54:00.000Z","fitness","","","en","English"
"florists","Florists","","florists","Can open with modifications  - Max 25% capacity","Can open with modifications  - Max 50% capacity","Can open with modifications","Can open with modifications","Can open with modifications  - Max 20% capacity - No food or beverages sold for onsite consumption","2021-02-20T02:54:00.000Z","retail","","","en","English"
"food-banks","Food banks","","food-banks","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","food-banks","","","en","English"
"food-packing","Food packing","","food-packing","","","","","","2021-02-20T02:54:00.000Z","food-packing","","","en","English"
"funeral homes","Funeral homes","","funeral-homes","Services held outdoors only with modifications","Can open indoors with modifications  - Max 25% capacity or 100 people, whichever is fewer","Can open indoors with modifications  - Max 50% capacity or 200 people, whichever is fewer ","Can open indoors with modifications  - Max 50% capacity","Services held outdoors only with modifications","2021-02-20T02:54:00.000Z","","","","en","English"
"gas-stations","Gas stations","","gas-stations","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","retail","","","en","English"
"gatherings-holidays","Gatherings and Holidays","","gatherings-holidays","","","","","","2021-02-20T02:54:00.000Z","gatherings-holidays","","","en","English"
"government-services","Government services","","government-services","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","government-services","","","en","English"
"grocery-stores","Grocery stores","","grocery-stores","Can open with modifications  - Max 50% capacity","Can open with modifications  - Max 50% capacity","Can open with modifications","Can open with modifications","Can open with modifications  - Max 35% capacity - No food or beverages sold for onsite consumption","2021-02-20T02:54:00.000Z","retail","","","en","English"
"gyms-fitness-centers","Gyms and fitness centers","","gyms-fitness-centers","Can open outdoors only with modifications","Can open indoors with modifications - Max 10% capacity - +Climbing walls","Can open indoors with modifications - Max 25% capacity - +Indoor pools","Can open indoors with modifications  - +Saunas - +Spas - +Steam rooms - Max 50% capacity","Can open outdoors only with modifications","2021-02-20T02:54:00.000Z","fitness","","","en","English"
"hair-salons","Hair salons and barbershops","","hair-salons","Can open indoors with modifications","Can open indoors with modifications","Can open indoors with modifications","Can open indoors with modifications","Closed","2021-02-20T02:54:00.000Z","hair-salons","","","en","English"
"handy-persons-general-contractors","Handypersons/general contractors","","handy-persons-general-contractors","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","limited-services","","","en","English"
"higher-education","Higher education institutions","","higher-education","Closed for indoor lectures and student gatherings. Some courses conducted in certain indoor settings, like labs and studio arts, may be open.","Capacity for indoor lectures and student gatherings must be limited to 25% or 100 people, whichever is less. Some courses conducted in certain indoor settings, like labs and studio arts, may be open at regular capacity. Conduct student activities virtually when possible.","Capacity for indoor lectures and student gatherings must be limited to 50% or 200 people, whichever is less. Some courses conducted in certain indoor settings, like labs and studio arts, may be open at regular capacity. Conduct student activities virtually when possible.","Capacity for indoor lectures and student gatherings must be limited to 50%. Some courses conducted in certain indoor settings, like labs and studio arts, may be open at regular capacity. Conduct student activities virtually when possible."," ","2021-02-20T02:54:00.000Z","higher-education","","","en","English"
"higher-education","Higher education","","higher-education","","","","","","2021-02-20T02:54:00.000Z","higher-education","","","en","English"
"home-furnishings","Home and furnishing stores","","home-furnishings","Can open with modifications  - Max 25% capacity","Can open with modifications  - Max 50% capacity","Can open with modifications","Can open with modifications","Can open with modifications  - Max 20% capacity - No food or beverages sold for onsite consumption","2021-02-20T02:54:00.000Z","retail","","","en","English"
"hospitals-urgent-care","Hospitals and urgent cares","","hospitals-urgent-care","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","critical-infrastructure","","","en","English"
"hotels","Hotels","","hotels","","","","","","2021-02-20T02:54:00.000Z","hotels-lodging-rentals","","","en","English"
"hotels-lodging","Hotels and lodging","","hotels-lodging","Can open with modifications","Can open with modifications - +Fitness centers (+10%)","Can open with modifications - +Fitness centers (+25%) - +Indoor pools","Can open with modifications - +Fitness Centers (50%) - +Spa facilities, etc.","Closed for in-state reservations unless used for COVID-19 mitigation and containment measures, treatment measures, accommodation for essential workers or those displaced as a result of fire or other emergency, or housing solutions, including measures to protect homeless populations. Open for non-essential, out-of-state reservations so long as reservation is at least the minimum time period required for quarantine.","2021-02-20T02:54:00.000Z","hotels-lodging-rentals","","","en","English"
"hotels-lodging-rentals","Hotels, lodging, and short-term lodging rentals","","hotels-lodging-rentals","","","","","","2021-02-20T02:54:00.000Z","hotels-lodging-rentals","","","en","English"
"hvac-services","HVAC services","","hvac-services","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","limited-services","","","en","English"
"indoor-playgrounds","Indoor playgrounds (bounce centers/ball pits/laser tag)","","indoor-playgrounds","Closed","Closed","Can open indoors for naturally distanced activities, with modifications - Max 25% capacity - Bowling alleys - Climbing walls","Can open indoors for activities with increased risk of proximity and mixing, with modifications - Max 50% capacity - Arcade games - Ice and roller skating","Closed","2021-02-20T02:54:00.000Z","family-entertainment","","","en","English"
"jewelry-stores","Jewelry stores","","jewelry-stores","Can open with modifications  - Max 25% capacity","Can open with modifications  - Max 50% capacity","Can open with modifications","Can open with modifications","Can open with modifications  - Max 20% capacity - No food or beverages sold for onsite consumption","2021-02-20T02:54:00.000Z","retail","","","en","English"
"landscapers","Landscapers","","landscapers","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Closed unless for erosion control and fire debris management","2021-02-20T02:54:00.000Z","limited-services","","","en","English"
"laundromats-laundry-services","Laundromats and laundry services","","laundromats-laundry-services","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","limited-services","","","en","English"
"libraries","Libraries","","libraries","Can open with modifications  - Max 25% capacity","Can open with modifications  - Max 50% capacity","Can open with modifications","Can open with modifications","Can open with modifications  - Max 20% capacity - No food or beverages sold for onsite consumption","2021-02-20T02:54:00.000Z","retail, libraries","","","en","English"
"life-sciences","Life sciences","","life-sciences","","","","","","2021-02-20T02:54:00.000Z","life-sciences","","","en","English"
"limited-services","Residential and janitorial cleaning services","","limited-services","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","limited-services","","","en","English"
"limited-services","Limited services","","limited-services","","","","","","2021-02-20T02:54:00.000Z","limited-services","","","en","English"
"live-performances","Live performances","","live-performances","Can open with modifications - No live audience","Can open with modifications - No live audience","Can open with modifications - No live audience","Can open outdoors only with modifications - Max 25% capacity - Reservations required - Face masks required - Regional attendees only (within 120 miles) - Routine testing for performers","-","2021-02-20T02:54:00.000Z","live-performances","","","en","English"
"live-theater","Live theater","","live-theater","Closed","Closed","Closed","Closed","Closed","2021-02-20T02:54:00.000Z","live-performances","","","en","English"
"logistics-warehousing","Logistics and warehousing facilities","","logistics-warehousing","","","","","","2021-02-20T02:54:00.000Z","logistics-warehousing","","","en","English"
"manufacturing","Manufacturing","","manufacturing","","","","","","2021-02-20T02:54:00.000Z","manufacturing","","","en","English"
"massage-therapy","Massage therapy studios","","massage-therapy","Can open indoors with modifications","Can open indoors with modifications","Can open indoors with modifications","Can open indoors with modifications","Closed","2021-02-20T02:54:00.000Z","expanded-personal-care-services","","","en","English"
"mining-logging","Mining and logging","","mining-logging","","","","","","2021-02-20T02:54:00.000Z","mining-logging","","","en","English"
"mosques","Mosques","","mosques","Can open indoors with modifications  - Max 25% capacity","Can open indoors with modifications  - Max 25% capacity","Can open indoors with modifications  - Max 50% capacity","Can open indoors with modifications  - Max 50% capacity","Can open outdoors only with modifications","2021-02-20T02:54:00.000Z","places-of-worship","","","en","English"
"movie-theaters","Movie theaters","","movie-theaters","Can open outdoors only with modifications","Can open indoors with modifications  - Max 25% capacity or 100 people, whichever is fewer","Canpen indoors with modifications  - Max 25% capacity or 100 people, whichever is fewer","Can open indoors with modifications  - Max 50% capacity","Closed","2021-02-20T02:54:00.000Z","movie-theaters","","","en","English"
"museums","Museums","","museums","Can open outdoors only with modifications","Can open indoors with modifications - Indoor activities max 25% capacity","Can open indoors with modifications - Indoor activities max 50% capacity","Can open indoors with modifications","Closed","2021-02-20T02:54:00.000Z","zoos-museums","","","en","English"
"music-production","Music production","","music-production","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","music-tv-film","","","en","English"
"music-tv-film","Music, film, and TV production","","music-tv-film","","","","","","2021-02-20T02:54:00.000Z","music-tv-film","","","en","English"
"nail-salons","Nail salons","","nail-salons","Can open indoors with modifications","Can open indoors with modifications","Can open indoors with modifications","Can open indoors with modifications","Closed","2021-02-20T02:54:00.000Z","expanded-personal-care-services","","","en","English"
"nightclubs","Nightclubs","","nightclubs","Closed","Closed","Closed","Closed","Closed","2021-02-20T02:54:00.000Z","convention-centers","","","en","English"
"office-workspaces","Office workspaces","","office-workspaces","","","","","","2021-02-20T02:54:00.000Z","office-workspaces","","","en","English"
"offices-non-essential-businesses","Offices (non-essential businesses)","","offices-non-essential-businesses","Can work remotely","Can work remotely","Can open indoors with modifications - Encourage working remotely","Can open indoors with modifications - Encourage working remotely","Can work remotely","2021-02-20T02:54:00.000Z","office-workspaces","","","en","English"
"outdoor-cardrooms","Outdoor cardrooms","","outdoor-cardrooms","","","","","","2021-02-20T02:54:00.000Z","cardrooms-racetracks","","","en","English"
"outdoor-cardrooms","Outdoor cardrooms and satellite wagering","","outdoor-cardrooms","","","","","","2021-02-20T02:54:00.000Z","cardrooms-racetracks, outdoor-cardrooms","","","en","English"
"outdoor-dining","Outdoor dining","","outdoor-dining","","","","","","2021-02-20T02:54:00.000Z","restaurants-bars-wineries","","","en","English"
"outdoor-hair-salons","Outdoor hair salons and barbershops","","outdoor-hair-salons","","","","","","2021-02-20T02:54:00.000Z","outdoor-hair-salons","","","en","English"
"outdoor-live-professional-sports","Racetracks","","outdoor-live-professional-sports","Can open with modifications - No live audience","Can open with modifications - No live audience","Can open with modifications - Permanent venues with live audiences outdoors only - Max 20% capacity - Regional attendees only (within 120 miles) - Reservations required - Assigned seating only - In-seat concessions only (no concourse sales)","Can open with modifications - Permanent venues with live audiences outdoors only - Max 25% capacity - Regional attendees only (within 120 miles) - Reservations required - Assigned seating only - In-seat concessions only (no concourse sales)","Can open with modifications - No live audience","2021-02-20T02:54:00.000Z","outdoor-live-professional-sports, cardrooms-racetracks","","","en","English"
"outdoor-live-professional-sports","Outdoor live professional sports","","outdoor-live-professional-sports","","","","","","2021-02-20T02:54:00.000Z","outdoor-live-professional-sports","","","en","English"
"outdoor-museums","Outdoor museums","","outdoor-museums","","","","","","2021-02-20T02:54:00.000Z","zoos-museums","","","en","English"
"outdoor-museums","Outdoor museums","","outdoor-museums","","","","","","2021-02-20T02:54:00.000Z","zoos-museums","","","en","English"
"outdoor-personal-care","Outdoor personal care","","outdoor-personal-care","","","","","","2021-02-20T02:54:00.000Z","expanded-personal-care-services","","","en","English"
"outdoor-playgrounds","Outdoor playgrounds","","outdoor-playgrounds","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","Can open with modifications","2021-02-20T02:54:00.000Z","campgrounds-outdoor-recreation","","","en","English"
