"id","filename","git_pdf_template_type","industry_category_key","pdf_language","summary_of_changes","pdf_publication_date","accessibility_links","permalink","git_date_updated"
"checklist-logistics-warehousing--zh-hant.pdf","checklist-logistics-warehousing--zh-hant.pdf","Checklist","logistics-warehousing","Chinese-Traditional",,,,"https://files.covid19.ca.gov/pdf/checklist-logistics-warehousing--zh-hant.pdf","2020-09-04 09:55:21 -0700"
"checklist-logistics-warehousing--hy.pdf","checklist-logistics-warehousing--hy.pdf","Checklist","logistics-warehousing","Armenian",,,,"https://files.covid19.ca.gov/pdf/checklist-logistics-warehousing--hy.pdf","2020-09-04 09:55:21 -0700"
"guidance-logistics-warehousing--ru.pdf","guidance-logistics-warehousing--ru.pdf","Guidance","logistics-warehousing","Russian",,,,"https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--ru.pdf","2020-08-10 23:08:02 -0700"
"guidance-logistics-warehousing--es.pdf","guidance-logistics-warehousing--es.pdf","Guidance","logistics-warehousing","Spanish",,,,"https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--es.pdf","2020-08-10 23:08:02 -0700"
"checklist-logistics-warehousing--ar.pdf","checklist-logistics-warehousing--ar.pdf","Checklist","logistics-warehousing","Arabic",,,,"https://files.covid19.ca.gov/pdf/checklist-logistics-warehousing--ar.pdf","2020-09-04 09:55:21 -0700"
"guidance-logistics-warehousing--vi.pdf","guidance-logistics-warehousing--vi.pdf","Guidance","logistics-warehousing","Vietnamese",,,,"https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--vi.pdf","2020-08-10 23:08:02 -0700"
"guidance-logistics-warehousing--ko.pdf","guidance-logistics-warehousing--ko.pdf","Guidance","logistics-warehousing","Korean",,,,"https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--ko.pdf","2020-08-10 23:08:02 -0700"
"guidance-logistics-warehousing--hmn.pdf","guidance-logistics-warehousing--hmn.pdf","Guidance","logistics-warehousing","Hmong",,,,"https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--hmn.pdf","2020-08-10 23:08:02 -0700"
"guidance-logistics-warehousing--en.pdf","guidance-logistics-warehousing--en.pdf","Guidance","logistics-warehousing","English",,,,"https://files.covid19.ca.gov/pdf/guidance-logistics-warehousing--en.pdf","2020-08-03 14:23:21 -0700"
"checklist-logistics-warehousing--tl.pdf","checklist-logistics-warehousing--tl.pdf","Checklist","logistics-warehousing","Tagalog",,,,"https://files.covid19.ca.gov/pdf/checklist-logistics-warehousing--tl.pdf","2020-09-04 09:55:21 -0700"
"checklist-logistics-warehousing--km.pdf","checklist-logistics-warehousing--km.pdf","Checklist","logistics-warehousing","Khmer",,,,"https://files.covid19.ca.gov/pdf/checklist-logistics-warehousing--km.pdf","2020-09-04 09:55:21 -0700"
"checklist-manufacturing--en.pdf","checklist-manufacturing--en.pdf","Checklist","manufacturing","English",,,,"https://files.covid19.ca.gov/pdf/checklist-manufacturing--en.pdf","2020-09-02 17:53:15 -0700"
"checklist-manufacturing--hy.pdf","checklist-manufacturing--hy.pdf","Checklist","manufacturing","Armenian",,,,"https://files.covid19.ca.gov/pdf/checklist-manufacturing--hy.pdf","2020-09-08 15:19:44 -0700"
"guidance-manufacturing--ar.pdf","guidance-manufacturing--ar.pdf","Guidance","manufacturing","Arabic",,,,"https://files.covid19.ca.gov/pdf/guidance-manufacturing--ar.pdf","2020-08-10 17:53:07 -0700"
"checklist-manufacturing--th.pdf","checklist-manufacturing--th.pdf","Checklist","manufacturing","Thai",,,,"https://files.covid19.ca.gov/pdf/checklist-manufacturing--th.pdf","2020-09-08 15:19:44 -0700"
"guidance-manufacturing--tl.pdf","guidance-manufacturing--tl.pdf","Guidance","manufacturing","Tagalog",,,,"https://files.covid19.ca.gov/pdf/guidance-manufacturing--tl.pdf","2020-08-10 17:53:07 -0700"
"guidance-manufacturing--es.pdf","guidance-manufacturing--es.pdf","Guidance","manufacturing","Spanish",,,,"https://files.covid19.ca.gov/pdf/guidance-manufacturing--es.pdf","2020-08-10 17:53:07 -0700"
"guidance-manufacturing--hy.pdf","guidance-manufacturing--hy.pdf","Guidance","manufacturing","Armenian",,,,"https://files.covid19.ca.gov/pdf/guidance-manufacturing--hy.pdf","2020-08-10 17:53:07 -0700"
"guidance-manufacturing--vi.pdf","guidance-manufacturing--vi.pdf","Guidance","manufacturing","Vietnamese",,,,"https://files.covid19.ca.gov/pdf/guidance-manufacturing--vi.pdf","2020-08-10 17:53:07 -0700"
"checklist-manufacturing--es.pdf","checklist-manufacturing--es.pdf","Checklist","manufacturing","Spanish",,,,"https://files.covid19.ca.gov/pdf/checklist-manufacturing--es.pdf","2020-09-08 15:19:44 -0700"
"guidance-manufacturing--zh-hans.pdf","guidance-manufacturing--zh-hans.pdf","Guidance","manufacturing","Chinese-Simplified",,,,"https://files.covid19.ca.gov/pdf/guidance-manufacturing--zh-hans.pdf","2020-08-10 17:53:07 -0700"
"guidance-manufacturing--ru.pdf","guidance-manufacturing--ru.pdf","Guidance","manufacturing","Russian",,,,"https://files.covid19.ca.gov/pdf/guidance-manufacturing--ru.pdf","2020-08-10 17:53:07 -0700"
"guidance-manufacturing--en.pdf","guidance-manufacturing--en.pdf","Guidance","manufacturing","English",,,,"https://files.covid19.ca.gov/pdf/guidance-manufacturing--en.pdf","2020-08-03 14:23:21 -0700"
"guidance-manufacturing--zh-hant.pdf","guidance-manufacturing--zh-hant.pdf","Guidance","manufacturing","Chinese-Traditional",,,,"https://files.covid19.ca.gov/pdf/guidance-manufacturing--zh-hant.pdf","2020-08-10 17:53:07 -0700"
"guidance-manufacturing--th.pdf","guidance-manufacturing--th.pdf","Guidance","manufacturing","Thai",,,,"https://files.covid19.ca.gov/pdf/guidance-manufacturing--th.pdf","2020-08-10 17:53:07 -0700"
"checklist-manufacturing--zh-hans.pdf","checklist-manufacturing--zh-hans.pdf","Checklist","manufacturing","Chinese-Simplified",,,,"https://files.covid19.ca.gov/pdf/checklist-manufacturing--zh-hans.pdf","2020-09-08 15:19:44 -0700"
"checklist-manufacturing--ar.pdf","checklist-manufacturing--ar.pdf","Checklist","manufacturing","Arabic",,,,"https://files.covid19.ca.gov/pdf/checklist-manufacturing--ar.pdf","2020-09-08 15:19:44 -0700"
"checklist-manufacturing--ko.pdf","checklist-manufacturing--ko.pdf","Checklist","manufacturing","Korean",,,,"https://files.covid19.ca.gov/pdf/checklist-manufacturing--ko.pdf","2020-09-08 15:19:44 -0700"
"checklist-manufacturing--zh-hant.pdf","checklist-manufacturing--zh-hant.pdf","Checklist","manufacturing","Chinese-Traditional",,,,"https://files.covid19.ca.gov/pdf/checklist-manufacturing--zh-hant.pdf","2020-09-08 15:19:44 -0700"
"guidance-manufacturing--km.pdf","guidance-manufacturing--km.pdf","Guidance","manufacturing","Khmer",,,,"https://files.covid19.ca.gov/pdf/guidance-manufacturing--km.pdf","2020-08-10 17:53:07 -0700"
"checklist-manufacturing--tl.pdf","checklist-manufacturing--tl.pdf","Checklist","manufacturing","Tagalog",,,,"https://files.covid19.ca.gov/pdf/checklist-manufacturing--tl.pdf","2020-09-08 15:19:44 -0700"
"guidance-manufacturing--hmn.pdf","guidance-manufacturing--hmn.pdf","Guidance","manufacturing","Hmong",,,,"https://files.covid19.ca.gov/pdf/guidance-manufacturing--hmn.pdf","2020-08-10 17:53:07 -0700"
"checklist-manufacturing--hmn.pdf","checklist-manufacturing--hmn.pdf","Checklist","manufacturing","Hmong",,,,"https://files.covid19.ca.gov/pdf/checklist-manufacturing--hmn.pdf","2020-09-08 15:19:44 -0700"
"checklist-manufacturing--km.pdf","checklist-manufacturing--km.pdf","Checklist","manufacturing","Khmer",,,,"https://files.covid19.ca.gov/pdf/checklist-manufacturing--km.pdf","2020-09-08 15:19:44 -0700"
"checklist-manufacturing--ru.pdf","checklist-manufacturing--ru.pdf","Checklist","manufacturing","Russian",,,,"https://files.covid19.ca.gov/pdf/checklist-manufacturing--ru.pdf","2020-09-08 15:19:44 -0700"
"checklist-manufacturing--vi.pdf","checklist-manufacturing--vi.pdf","Checklist","manufacturing","Vietnamese",,,,"https://files.covid19.ca.gov/pdf/checklist-manufacturing--vi.pdf","2020-09-08 15:19:44 -0700"
"guidance-manufacturing--ko.pdf","guidance-manufacturing--ko.pdf","Guidance","manufacturing","Korean",,,,"https://files.covid19.ca.gov/pdf/guidance-manufacturing--ko.pdf","2020-08-10 17:53:07 -0700"
"checklist-mining-logging--es.pdf","checklist-mining-logging--es.pdf","Checklist","mining-logging","Spanish",,,,"https://files.covid19.ca.gov/pdf/checklist-mining-logging--es.pdf","2020-09-03 12:23:47 -0700"
"checklist-mining-logging--th.pdf","checklist-mining-logging--th.pdf","Checklist","mining-logging","Thai",,,,"https://files.covid19.ca.gov/pdf/checklist-mining-logging--th.pdf","2020-09-03 12:23:47 -0700"
"checklist-mining-logging--en.pdf","checklist-mining-logging--en.pdf","Checklist","mining-logging","English",,,,"https://files.covid19.ca.gov/pdf/checklist-mining-logging--en.pdf","2020-09-02 17:53:15 -0700"
"checklist-mining-logging--vi.pdf","checklist-mining-logging--vi.pdf","Checklist","mining-logging","Vietnamese",,,,"https://files.covid19.ca.gov/pdf/checklist-mining-logging--vi.pdf","2020-09-03 12:23:47 -0700"
"checklist-mining-logging--zh-hans.pdf","checklist-mining-logging--zh-hans.pdf","Checklist","mining-logging","Chinese-Simplified",,,,"https://files.covid19.ca.gov/pdf/checklist-mining-logging--zh-hans.pdf","2020-09-03 12:23:47 -0700"
"guidance-mining-logging--es.pdf","guidance-mining-logging--es.pdf","Guidance","mining-logging","Spanish",,,,"https://files.covid19.ca.gov/pdf/guidance-mining-logging--es.pdf","2020-08-02 23:39:03 -0700"
"checklist-mining-logging--zh-hant.pdf","checklist-mining-logging--zh-hant.pdf","Checklist","mining-logging","Chinese-Traditional",,,,"https://files.covid19.ca.gov/pdf/checklist-mining-logging--zh-hant.pdf","2020-09-03 12:23:47 -0700"
"checklist-mining-logging--ko.pdf","checklist-mining-logging--ko.pdf","Checklist","mining-logging","Korean",,,,"https://files.covid19.ca.gov/pdf/checklist-mining-logging--ko.pdf","2020-09-03 12:23:47 -0700"
"checklist-mining-logging--ar.pdf","checklist-mining-logging--ar.pdf","Checklist","mining-logging","Arabic",,,,"https://files.covid19.ca.gov/pdf/checklist-mining-logging--ar.pdf","2020-09-03 12:23:47 -0700"
"guidance-mining-logging--tl.pdf","guidance-mining-logging--tl.pdf","Guidance","mining-logging","Tagalog",,,,"https://files.covid19.ca.gov/pdf/guidance-mining-logging--tl.pdf","2020-08-02 23:39:03 -0700"
"checklist-mining-logging--km.pdf","checklist-mining-logging--km.pdf","Checklist","mining-logging","Khmer",,,,"https://files.covid19.ca.gov/pdf/checklist-mining-logging--km.pdf","2020-09-03 12:23:47 -0700"
"guidance-mining-logging--en.pdf","guidance-mining-logging--en.pdf","Guidance","mining-logging","English",,,,"https://files.covid19.ca.gov/pdf/guidance-mining-logging--en.pdf","2020-08-03 14:23:21 -0700"
"guidance-mining-logging--ru.pdf","guidance-mining-logging--ru.pdf","Guidance","mining-logging","Russian",,,,"https://files.covid19.ca.gov/pdf/guidance-mining-logging--ru.pdf","2020-08-02 23:39:03 -0700"
"checklist-mining-logging--hy.pdf","checklist-mining-logging--hy.pdf","Checklist","mining-logging","Armenian",,,,"https://files.covid19.ca.gov/pdf/checklist-mining-logging--hy.pdf","2020-09-03 12:23:47 -0700"
"checklist-mining-logging--hmn.pdf","checklist-mining-logging--hmn.pdf","Checklist","mining-logging","Hmong",,,,"https://files.covid19.ca.gov/pdf/checklist-mining-logging--hmn.pdf","2020-09-03 12:23:47 -0700"
"guidance-mining-logging--zh-hant.pdf","guidance-mining-logging--zh-hant.pdf","Guidance","mining-logging","Chinese-Traditional",,,,"https://files.covid19.ca.gov/pdf/guidance-mining-logging--zh-hant.pdf","2020-08-02 23:39:03 -0700"
"checklist-mining-logging--ru.pdf","checklist-mining-logging--ru.pdf","Checklist","mining-logging","Russian",,,,"https://files.covid19.ca.gov/pdf/checklist-mining-logging--ru.pdf","2020-09-03 12:23:47 -0700"
"guidance-mining-logging--ar.pdf","guidance-mining-logging--ar.pdf","Guidance","mining-logging","Arabic",,,,"https://files.covid19.ca.gov/pdf/guidance-mining-logging--ar.pdf","2020-08-02 23:39:03 -0700"
"guidance-mining-logging--zh-hans.pdf","guidance-mining-logging--zh-hans.pdf","Guidance","mining-logging","Chinese-Simplified",,,,"https://files.covid19.ca.gov/pdf/guidance-mining-logging--zh-hans.pdf","2020-07-28 11:39:10 -0700"
"checklist-mining-logging--tl.pdf","checklist-mining-logging--tl.pdf","Checklist","mining-logging","Tagalog",,,,"https://files.covid19.ca.gov/pdf/checklist-mining-logging--tl.pdf","2020-09-03 12:23:47 -0700"
"guidance-movie-theaters--en.pdf","guidance-movie-theaters--en.pdf","Guidance","movie-theaters","English",,,,"https://files.covid19.ca.gov/pdf/guidance-movie-theaters--en.pdf","2020-10-20 12:27:47 -0700"
"guidance-movie-theaters--hy.pdf","guidance-movie-theaters--hy.pdf","Guidance","movie-theaters","Armenian",,,,"https://files.covid19.ca.gov/pdf/guidance-movie-theaters--hy.pdf","2020-11-02 18:02:52 -0800"
"guidance-movie-theaters--hmn.pdf","guidance-movie-theaters--hmn.pdf","Guidance","movie-theaters","Hmong",,,,"https://files.covid19.ca.gov/pdf/guidance-movie-theaters--hmn.pdf","2020-11-02 18:02:52 -0800"
"guidance-movie-theaters--th.pdf","guidance-movie-theaters--th.pdf","Guidance","movie-theaters","Thai",,,,"https://files.covid19.ca.gov/pdf/guidance-movie-theaters--th.pdf","2020-11-02 18:02:52 -0800"
"guidance-movie-theaters--ar.pdf","guidance-movie-theaters--ar.pdf","Guidance","movie-theaters","Arabic",,,,"https://files.covid19.ca.gov/pdf/guidance-movie-theaters--ar.pdf","2020-11-02 18:02:52 -0800"
"guidance-movie-theaters--vi.pdf","guidance-movie-theaters--vi.pdf","Guidance","movie-theaters","Vietnamese",,,,"https://files.covid19.ca.gov/pdf/guidance-movie-theaters--vi.pdf","2020-11-02 18:02:52 -0800"
"guidance-movie-theaters--km.pdf","guidance-movie-theaters--km.pdf","Guidance","movie-theaters","Khmer",,,,"https://files.covid19.ca.gov/pdf/guidance-movie-theaters--km.pdf","2020-11-02 18:02:52 -0800"
"guidance-movie-theaters--pa.pdf","guidance-movie-theaters--pa.pdf","Guidance","movie-theaters","Punjabi",,,,"https://files.covid19.ca.gov/pdf/guidance-movie-theaters--pa.pdf","2020-11-02 18:02:52 -0800"
"guidance-movie-theaters--zh-hans.pdf","guidance-movie-theaters--zh-hans.pdf","Guidance","movie-theaters","Chinese-Simplified",,,,"https://files.covid19.ca.gov/pdf/guidance-movie-theaters--zh-hans.pdf","2020-11-02 18:02:52 -0800"
"guidance-movie-theaters--es.pdf","guidance-movie-theaters--es.pdf","Guidance","movie-theaters","Spanish",,,,"https://files.covid19.ca.gov/pdf/guidance-movie-theaters--es.pdf","2020-10-29 11:38:21 -0700"
"guidance-movie-theaters--zh-hant.pdf","guidance-movie-theaters--zh-hant.pdf","Guidance","movie-theaters","Chinese-Traditional",,,,"https://files.covid19.ca.gov/pdf/guidance-movie-theaters--zh-hant.pdf","2020-11-02 18:02:52 -0800"
"guidance-movie-theaters--tl.pdf","guidance-movie-theaters--tl.pdf","Guidance","movie-theaters","Tagalog",,,,"https://files.covid19.ca.gov/pdf/guidance-movie-theaters--tl.pdf","2020-11-02 18:02:52 -0800"
"guidance-movie-theaters--ko.pdf","guidance-movie-theaters--ko.pdf","Guidance","movie-theaters","Korean",,,,"https://files.covid19.ca.gov/pdf/guidance-movie-theaters--ko.pdf","2020-11-02 18:02:52 -0800"
"guidance-movie-theaters--ru.pdf","guidance-movie-theaters--ru.pdf","Guidance","movie-theaters","Russian",,,,"https://files.covid19.ca.gov/pdf/guidance-movie-theaters--ru.pdf","2020-11-02 18:02:52 -0800"
"checklist-office-workspaces--vi.pdf","checklist-office-workspaces--vi.pdf","Checklist","office-workspaces","Vietnamese",,,,"https://files.covid19.ca.gov/pdf/checklist-office-workspaces--vi.pdf","2020-09-03 13:13:10 -0700"
"guidance-office-workspaces--km.pdf","guidance-office-workspaces--km.pdf","Guidance","office-workspaces","Khmer",,,,"https://files.covid19.ca.gov/pdf/guidance-office-workspaces--km.pdf","2020-08-10 16:24:48 -0700"
"checklist-office-workspaces--zh-hans.pdf","checklist-office-workspaces--zh-hans.pdf","Checklist","office-workspaces","Chinese-Simplified",,,,"https://files.covid19.ca.gov/pdf/checklist-office-workspaces--zh-hans.pdf","2020-09-03 13:13:10 -0700"
"checklist-office-workspaces--ko.pdf","checklist-office-workspaces--ko.pdf","Checklist","office-workspaces","Korean",,,,"https://files.covid19.ca.gov/pdf/checklist-office-workspaces--ko.pdf","2020-09-03 13:13:10 -0700"
"guidance-office-workspaces--zh-hant.pdf","guidance-office-workspaces--zh-hant.pdf","Guidance","office-workspaces","Chinese-Traditional",,,,"https://files.covid19.ca.gov/pdf/guidance-office-workspaces--zh-hant.pdf","2020-08-10 16:24:48 -0700"
"checklist-office-workspaces--km.pdf","checklist-office-workspaces--km.pdf","Checklist","office-workspaces","Khmer",,,,"https://files.covid19.ca.gov/pdf/checklist-office-workspaces--km.pdf","2020-09-03 13:13:10 -0700"
"checklist-office-workspaces--hy.pdf","checklist-office-workspaces--hy.pdf","Checklist","office-workspaces","Armenian",,,,"https://files.covid19.ca.gov/pdf/checklist-office-workspaces--hy.pdf","2020-09-03 13:13:10 -0700"
"checklist-office-workspaces--hmn.pdf","checklist-office-workspaces--hmn.pdf","Checklist","office-workspaces","Hmong",,,,"https://files.covid19.ca.gov/pdf/checklist-office-workspaces--hmn.pdf","2020-09-03 13:13:10 -0700"
"guidance-office-workspaces--hy.pdf","guidance-office-workspaces--hy.pdf","Guidance","office-workspaces","Armenian",,,,"https://files.covid19.ca.gov/pdf/guidance-office-workspaces--hy.pdf","2020-08-10 16:24:48 -0700"
"guidance-office-workspaces--hmn.pdf","guidance-office-workspaces--hmn.pdf","Guidance","office-workspaces","Hmong",,,,"https://files.covid19.ca.gov/pdf/guidance-office-workspaces--hmn.pdf","2020-08-10 16:24:48 -0700"
"checklist-office-workspaces--zh-hant.pdf","checklist-office-workspaces--zh-hant.pdf","Checklist","office-workspaces","Chinese-Traditional",,,,"https://files.covid19.ca.gov/pdf/checklist-office-workspaces--zh-hant.pdf","2020-09-03 13:13:10 -0700"
"guidance-office-workspaces--es.pdf","guidance-office-workspaces--es.pdf","Guidance","office-workspaces","Spanish",,,,"https://files.covid19.ca.gov/pdf/guidance-office-workspaces--es.pdf","2020-08-10 16:24:48 -0700"
"checklist-office-workspaces--ar.pdf","checklist-office-workspaces--ar.pdf","Checklist","office-workspaces","Arabic",,,,"https://files.covid19.ca.gov/pdf/checklist-office-workspaces--ar.pdf","2020-09-03 13:13:10 -0700"
"guidance-office-workspaces--tl.pdf","guidance-office-workspaces--tl.pdf","Guidance","office-workspaces","Tagalog",,,,"https://files.covid19.ca.gov/pdf/guidance-office-workspaces--tl.pdf","2020-08-10 16:24:48 -0700"
"checklist-office-workspaces--th.pdf","checklist-office-workspaces--th.pdf","Checklist","office-workspaces","Thai",,,,"https://files.covid19.ca.gov/pdf/checklist-office-workspaces--th.pdf","2020-09-03 13:13:10 -0700"
"checklist-office-workspaces--es.pdf","checklist-office-workspaces--es.pdf","Checklist","office-workspaces","Spanish",,,,"https://files.covid19.ca.gov/pdf/checklist-office-workspaces--es.pdf","2020-09-03 13:13:10 -0700"
"guidance-office-workspaces--th.pdf","guidance-office-workspaces--th.pdf","Guidance","office-workspaces","Thai",,,,"https://files.covid19.ca.gov/pdf/guidance-office-workspaces--th.pdf","2020-08-10 16:24:48 -0700"
"guidance-office-workspaces--en.pdf","guidance-office-workspaces--en.pdf","Guidance","office-workspaces","English",,,,"https://files.covid19.ca.gov/pdf/guidance-office-workspaces--en.pdf","2020-08-03 14:23:21 -0700"
"checklist-office-workspaces--en.pdf","checklist-office-workspaces--en.pdf","Checklist","office-workspaces","English",,,,"https://files.covid19.ca.gov/pdf/checklist-office-workspaces--en.pdf","2020-09-02 17:53:15 -0700"
"checklist-office-workspaces--tl.pdf","checklist-office-workspaces--tl.pdf","Checklist","office-workspaces","Tagalog",,,,"https://files.covid19.ca.gov/pdf/checklist-office-workspaces--tl.pdf","2020-09-03 13:13:10 -0700"
"guidance-office-workspaces--vi.pdf","guidance-office-workspaces--vi.pdf","Guidance","office-workspaces","Vietnamese",,,,"https://files.covid19.ca.gov/pdf/guidance-office-workspaces--vi.pdf","2020-08-10 16:24:48 -0700"
"guidance-office-workspaces--zh-hans.pdf","guidance-office-workspaces--zh-hans.pdf","Guidance","office-workspaces","Chinese-Simplified",,,,"https://files.covid19.ca.gov/pdf/guidance-office-workspaces--zh-hans.pdf","2020-08-10 16:24:48 -0700"
"guidance-office-workspaces--ko.pdf","guidance-office-workspaces--ko.pdf","Guidance","office-workspaces","Korean",,,,"https://files.covid19.ca.gov/pdf/guidance-office-workspaces--ko.pdf","2020-08-10 16:24:48 -0700"
"checklist-office-workspaces--ru.pdf","checklist-office-workspaces--ru.pdf","Checklist","office-workspaces","Russian",,,,"https://files.covid19.ca.gov/pdf/checklist-office-workspaces--ru.pdf","2020-09-03 13:13:10 -0700"
"guidance-office-workspaces--ar.pdf","guidance-office-workspaces--ar.pdf","Guidance","office-workspaces","Arabic",,,,"https://files.covid19.ca.gov/pdf/guidance-office-workspaces--ar.pdf","2020-08-10 16:24:48 -0700"
"guidance-office-workspaces--ru.pdf","guidance-office-workspaces--ru.pdf","Guidance","office-workspaces","Russian",,,,"https://files.covid19.ca.gov/pdf/guidance-office-workspaces--ru.pdf","2020-08-10 16:24:48 -0700"
"checklist-outdoor-cardrooms--ru.pdf","checklist-outdoor-cardrooms--ru.pdf","Checklist","outdoor-cardrooms","Russian",,,,"https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--ru.pdf","2020-10-05 09:46:53 -0700"
"checklist-outdoor-cardrooms--hy.pdf","checklist-outdoor-cardrooms--hy.pdf","Checklist","outdoor-cardrooms","Armenian",,,,"https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--hy.pdf","2020-10-05 09:46:53 -0700"
"checklist-outdoor-cardrooms--th.pdf","checklist-outdoor-cardrooms--th.pdf","Checklist","outdoor-cardrooms","Thai",,,,"https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--th.pdf","2020-10-05 09:46:53 -0700"
"checklist-outdoor-cardrooms--zh-hant.pdf","checklist-outdoor-cardrooms--zh-hant.pdf","Checklist","outdoor-cardrooms","Chinese-Traditional",,,,"https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--zh-hant.pdf","2020-10-05 09:46:53 -0700"
"checklist-outdoor-cardrooms--tl.pdf","checklist-outdoor-cardrooms--tl.pdf","Checklist","outdoor-cardrooms","Tagalog",,,,"https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--tl.pdf","2020-10-05 09:46:53 -0700"
"checklist-outdoor-cardrooms--en.pdf","checklist-outdoor-cardrooms--en.pdf","Checklist","outdoor-cardrooms","English",,,,"https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--en.pdf","2020-09-10 11:41:15 -0700"
"checklist-outdoor-cardrooms--vi.pdf","checklist-outdoor-cardrooms--vi.pdf","Checklist","outdoor-cardrooms","Vietnamese",,,,"https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--vi.pdf","2020-10-05 09:46:53 -0700"
"checklist-outdoor-cardrooms--zh-hans.pdf","checklist-outdoor-cardrooms--zh-hans.pdf","Checklist","outdoor-cardrooms","Chinese-Simplified",,,,"https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--zh-hans.pdf","2020-10-05 09:46:53 -0700"
"guidance-outdoor-cardrooms--en.pdf","guidance-outdoor-cardrooms--en.pdf","Guidance","outdoor-cardrooms","English",,,,"https://files.covid19.ca.gov/pdf/guidance-outdoor-cardrooms--en.pdf","2020-09-09 15:39:22 -0700"
"checklist-outdoor-cardrooms--ko.pdf","checklist-outdoor-cardrooms--ko.pdf","Checklist","outdoor-cardrooms","Korean",,,,"https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--ko.pdf","2020-10-05 09:46:53 -0700"
"checklist-outdoor-cardrooms--km.pdf","checklist-outdoor-cardrooms--km.pdf","Checklist","outdoor-cardrooms","Khmer",,,,"https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--km.pdf","2020-10-05 09:46:53 -0700"
"checklist-outdoor-cardrooms--ar.pdf","checklist-outdoor-cardrooms--ar.pdf","Checklist","outdoor-cardrooms","Arabic",,,,"https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--ar.pdf","2020-10-05 09:46:53 -0700"
"checklist-outdoor-cardrooms--pa.pdf","checklist-outdoor-cardrooms--pa.pdf","Checklist","outdoor-cardrooms","Punjabi",,,,"https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--pa.pdf","2020-10-05 09:46:53 -0700"
"checklist-outdoor-cardrooms--es.pdf","checklist-outdoor-cardrooms--es.pdf","Checklist","outdoor-cardrooms","Spanish",,,,"https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--es.pdf","2020-10-05 09:46:53 -0700"
"checklist-outdoor-cardrooms--hmn.pdf","checklist-outdoor-cardrooms--hmn.pdf","Checklist","outdoor-cardrooms","Hmong",,,,"https://files.covid19.ca.gov/pdf/checklist-outdoor-cardrooms--hmn.pdf","2020-10-05 09:46:53 -0700"
"guidance-outdoor-live-professional-sports--hmn.pdf","guidance-outdoor-live-professional-sports--hmn.pdf","Guidance","outdoor-live-professional-sports","Hmong",,,,"https://files.covid19.ca.gov/pdf/guidance-outdoor-live-professional-sports--hmn.pdf","2020-10-30 15:20:14 -0700"
"guidance-outdoor-live-professional-sports--zh-hans.pdf","guidance-outdoor-live-professional-sports--zh-hans.pdf","Guidance","outdoor-live-professional-sports","Chinese-Simplified",,,,"https://files.covid19.ca.gov/pdf/guidance-outdoor-live-professional-sports--zh-hans.pdf","2020-10-30 15:20:14 -0700"
"guidance-outdoor-live-professional-sports--km.pdf","guidance-outdoor-live-professional-sports--km.pdf","Guidance","outdoor-live-professional-sports","Khmer",,,,"https://files.covid19.ca.gov/pdf/guidance-outdoor-live-professional-sports--km.pdf","2020-10-30 15:20:14 -0700"
"guidance-outdoor-live-professional-sports--pa.pdf","guidance-outdoor-live-professional-sports--pa.pdf","Guidance","outdoor-live-professional-sports","Punjabi",,,,"https://files.covid19.ca.gov/pdf/guidance-outdoor-live-professional-sports--pa.pdf","2020-10-30 15:20:14 -0700"
"guidance-outdoor-live-professional-sports--ar.pdf","guidance-outdoor-live-professional-sports--ar.pdf","Guidance","outdoor-live-professional-sports","Arabic",,,,"https://files.covid19.ca.gov/pdf/guidance-outdoor-live-professional-sports--ar.pdf","2020-10-30 15:20:14 -0700"
"guidance-outdoor-live-professional-sports--ko.pdf","guidance-outdoor-live-professional-sports--ko.pdf","Guidance","outdoor-live-professional-sports","Korean",,,,"https://files.covid19.ca.gov/pdf/guidance-outdoor-live-professional-sports--ko.pdf","2020-10-30 15:20:14 -0700"
"guidance-outdoor-live-professional-sports--th.pdf","guidance-outdoor-live-professional-sports--th.pdf","Guidance","outdoor-live-professional-sports","Thai",,,,"https://files.covid19.ca.gov/pdf/guidance-outdoor-live-professional-sports--th.pdf","2020-10-30 15:20:14 -0700"
"checklist-outdoor-live-professional-sports--en.pdf","checklist-outdoor-live-professional-sports--en.pdf","Checklist","outdoor-live-professional-sports","English",,,,"https://files.covid19.ca.gov/pdf/checklist-outdoor-live-professional-sports--en.pdf","2020-11-06 18:54:49 -0800"
